id,seed,level,player_build_id,opponent_build_id,player_archetype_id,opponent_archetype_id,player_power,opponent_power,duration,winner,reason,event_count,anti_stall,barrier_absorbed,healing,summons_created,player_final_hp_percent,opponent_final_hp_percent,alerts,damage_by_source,damage_by_type,player_damage_by_source,opponent_damage_by_source,player_damage_by_type,opponent_damage_by_type,spell_casts
L3_M0079,battle_lab:draxos_mobile_battle_lab_v1:L3_M0079:battle_lab_alpha_20260521:cosmic_apprentice:L3:fixed:0:battle_lab_alpha_20260521:dot_pressure:L3:random:1,3,L3_cosmic_apprentice_fixed,L3_dot_pressure_r1,cosmic_apprentice,dot_pressure,300,295,18.7,cosmic_apprentice,combatant_defeated,78,false,0,0,0,1.64,0,,weapon:995|spell:230,magico:1225,weapon:509|spell:115,weapon:486|spell:115,magico:624,magico:601,raio_cosmico:10
L3_M0080,battle_lab:draxos_mobile_battle_lab_v1:L3_M0080:battle_lab_alpha_20260521:dot_pressure:L3:random:1:battle_lab_alpha_20260521:cosmic_apprentice:L3:fixed:0,3,L3_dot_pressure_r1,L3_cosmic_apprentice_fixed,dot_pressure,cosmic_apprentice,295,300,18.7,dot_pressure,combatant_defeated,78,false,0,0,0,0.97,0,,weapon:995|spell:230,magico:1225,weapon:505|spell:115,weapon:490|spell:115,magico:620,magico:605,raio_cosmico:10
L3_M0081,battle_lab:draxos_mobile_battle_lab_v1:L3_M0081:battle_lab_alpha_20260521:cosmic_apprentice:L3:fixed:0:battle_lab_alpha_20260521:burst_caster:L3:fixed:0,3,L3_cosmic_apprentice_fixed,L3_burst_caster_fixed,cosmic_apprentice,burst_caster,300,325,16.7,burst_caster,combatant_defeated,75,false,0,0,0,0,3.99,,weapon:988|spell:230,magico:1218,weapon:471|spell:115,weapon:517|spell:115,magico:586,magico:632,raio_cosmico:10
L3_M0082,battle_lab:draxos_mobile_battle_lab_v1:L3_M0082:battle_lab_alpha_20260521:burst_caster:L3:fixed:0:battle_lab_alpha_20260521:cosmic_apprentice:L3:fixed:0,3,L3_burst_caster_fixed,L3_cosmic_apprentice_fixed,burst_caster,cosmic_apprentice,325,300,16.7,burst_caster,combatant_defeated,72,false,0,0,0,7.88,0,,weapon:988|spell:207,magico:1195,weapon:517|spell:115,weapon:471|spell:92,magico:632,magico:563,raio_cosmico:9
L3_M0083,battle_lab:draxos_mobile_battle_lab_v1:L3_M0083:battle_lab_alpha_20260521:cosmic_apprentice:L3:fixed:0:battle_lab_alpha_20260521:burst_caster:L3:random:1,3,L3_cosmic_apprentice_fixed,L3_burst_caster_r1,cosmic_apprentice,burst_caster,300,300,18.7,cosmic_apprentice,combatant_defeated,78,false,0,0,0,0.97,0,,weapon:999|spell:230,magico:1229,weapon:509|spell:115,weapon:490|spell:115,magico:624,magico:605,raio_cosmico:10
L3_M0084,battle_lab:draxos_mobile_battle_lab_v1:L3_M0084:battle_lab_alpha_20260521:burst_caster:L3:random:1:battle_lab_alpha_20260521:cosmic_apprentice:L3:fixed:0,3,L3_burst_caster_r1,L3_cosmic_apprentice_fixed,burst_caster,cosmic_apprentice,300,300,18.7,burst_caster,combatant_defeated,78,false,0,0,0,0.97,0,,weapon:999|spell:230,magico:1229,weapon:509|spell:115,weapon:490|spell:115,magico:624,magico:605,raio_cosmico:10
L3_M0085,battle_lab:draxos_mobile_battle_lab_v1:L3_M0085:battle_lab_alpha_20260521:cosmic_apprentice:L3:random:1:battle_lab_alpha_20260521:elemental_mixer:L3:fixed:0,3,L3_cosmic_apprentice_r1,L3_elemental_mixer_fixed,cosmic_apprentice,elemental_mixer,270,280,18.7,elemental_mixer,combatant_defeated,79,false,0,0,0,0,6.41,,weapon:968|spell:220,magico:1188,weapon:459|spell:115,weapon:509|spell:105,magico:574,magico:614,raio_cosmico:10
L3_M0086,battle_lab:draxos_mobile_battle_lab_v1:L3_M0086:battle_lab_alpha_20260521:elemental_mixer:L3:fixed:0:battle_lab_alpha_20260521:cosmic_apprentice:L3:random:1,3,L3_elemental_mixer_fixed,L3_cosmic_apprentice_r1,elemental_mixer,cosmic_apprentice,280,270,18.7,elemental_mixer,combatant_defeated,78,false,0,0,0,9.09,0,,weapon:951|spell:220,magico:1171,weapon:509|spell:105,weapon:442|spell:115,magico:614,magico:557,raio_cosmico:10
L3_M0087,battle_lab:draxos_mobile_battle_lab_v1:L3_M0087:battle_lab_alpha_20260521:cosmic_apprentice:L3:random:1:battle_lab_alpha_20260521:elemental_mixer:L3:random:1,3,L3_cosmic_apprentice_r1,L3_elemental_mixer_r1,cosmic_apprentice,elemental_mixer,270,325,16.7,elemental_mixer,combatant_defeated,75,false,0,0,0,0,11.77,,weapon:942|spell:230,magico:1172,weapon:425|spell:115,weapon:517|spell:115,magico:540,magico:632,raio_cosmico:10
L3_M0088,battle_lab:draxos_mobile_battle_lab_v1:L3_M0088:battle_lab_alpha_20260521:elemental_mixer:L3:random:1:battle_lab_alpha_20260521:cosmic_apprentice:L3:random:1,3,L3_elemental_mixer_r1,L3_cosmic_apprentice_r1,elemental_mixer,cosmic_apprentice,325,270,16.7,elemental_mixer,combatant_defeated,72,false,0,0,0,15.66,0,,weapon:942|spell:207,magico:1149,weapon:517|spell:115,weapon:425|spell:92,magico:632,magico:517,raio_cosmico:9
L3_M0089,battle_lab:draxos_mobile_battle_lab_v1:L3_M0089:battle_lab_alpha_20260521:cosmic_apprentice:L3:random:1:battle_lab_alpha_20260521:pet_handler:L3:fixed:0,3,L3_cosmic_apprentice_r1,L3_pet_handler_fixed,cosmic_apprentice,pet_handler,270,305,16.7,pet_handler,combatant_defeated,75,false,0,0,0,0,11.77,,weapon:942|spell:220,magico:1162,weapon:425|spell:115,weapon:517|spell:105,magico:540,magico:622,raio_cosmico:10
L3_M0090,battle_lab:draxos_mobile_battle_lab_v1:L3_M0090:battle_lab_alpha_20260521:pet_handler:L3:fixed:0:battle_lab_alpha_20260521:cosmic_apprentice:L3:random:1,3,L3_pet_handler_fixed,L3_cosmic_apprentice_r1,pet_handler,cosmic_apprentice,305,270,16.7,pet_handler,combatant_defeated,72,false,0,0,0,15.66,0,,weapon:942|spell:197,magico:1139,weapon:517|spell:105,weapon:425|spell:92,magico:622,magico:517,raio_cosmico:9
L3_M0091,battle_lab:draxos_mobile_battle_lab_v1:L3_M0091:battle_lab_alpha_20260521:cosmic_apprentice:L3:random:1:battle_lab_alpha_20260521:pet_handler:L3:random:1,3,L3_cosmic_apprentice_r1,L3_pet_handler_r1,cosmic_apprentice,pet_handler,270,280,18.7,pet_handler,combatant_defeated,79,false,0,0,0,0,6.41,,weapon:968|spell:220,magico:1188,weapon:459|spell:115,weapon:509|spell:105,magico:574,magico:614,raio_cosmico:10
L3_M0092,battle_lab:draxos_mobile_battle_lab_v1:L3_M0092:battle_lab_alpha_20260521:pet_handler:L3:random:1:battle_lab_alpha_20260521:cosmic_apprentice:L3:random:1,3,L3_pet_handler_r1,L3_cosmic_apprentice_r1,pet_handler,cosmic_apprentice,280,270,18.7,pet_handler,combatant_defeated,78,false,0,0,0,9.09,0,,weapon:951|spell:220,magico:1171,weapon:509|spell:105,weapon:442|spell:115,magico:614,magico:557,raio_cosmico:10
L3_M0093,battle_lab:draxos_mobile_battle_lab_v1:L3_M0093:battle_lab_alpha_20260521:cosmic_apprentice:L3:random:1:battle_lab_alpha_20260521:summoner:L3:fixed:0,3,L3_cosmic_apprentice_r1,L3_summoner_fixed,cosmic_apprentice,summoner,270,295,18.7,summoner,combatant_defeated,79,false,0,0,0,0,6.41,,weapon:964|spell:230,magico:1194,weapon:459|spell:115,weapon:505|spell:115,magico:574,magico:620,raio_cosmico:10
L3_M0094,battle_lab:draxos_mobile_battle_lab_v1:L3_M0094:battle_lab_alpha_20260521:summoner:L3:fixed:0:battle_lab_alpha_20260521:cosmic_apprentice:L3:random:1,3,L3_summoner_fixed,L3_cosmic_apprentice_r1,summoner,cosmic_apprentice,295,270,18.7,summoner,combatant_defeated,78,false,0,0,0,9.09,0,,weapon:947|spell:230,magico:1177,weapon:505|spell:115,weapon:442|spell:115,magico:620,magico:557,raio_cosmico:10
L3_M0095,battle_lab:draxos_mobile_battle_lab_v1:L3_M0095:battle_lab_alpha_20260521:cosmic_apprentice:L3:random:1:battle_lab_alpha_20260521:summoner:L3:random:1,3,L3_cosmic_apprentice_r1,L3_summoner_r1,cosmic_apprentice,summoner,270,320,16.7,summoner,combatant_defeated,75,false,0,0,0,0,11.77,,weapon:925|spell:230,magico:1155,weapon:425|spell:115,weapon:500|spell:115,magico:540,magico:615,raio_cosmico:10
L3_M0096,battle_lab:draxos_mobile_battle_lab_v1:L3_M0096:battle_lab_alpha_20260521:summoner:L3:random:1:battle_lab_alpha_20260521:cosmic_apprentice:L3:random:1,3,L3_summoner_r1,L3_cosmic_apprentice_r1,summoner,cosmic_apprentice,320,270,16.7,summoner,combatant_defeated,72,false,0,0,0,15.66,0,,weapon:925|spell:207,magico:1132,weapon:500|spell:115,weapon:425|spell:92,magico:615,magico:517,raio_cosmico:9
L3_M0097,battle_lab:draxos_mobile_battle_lab_v1:L3_M0097:battle_lab_alpha_20260521:cosmic_apprentice:L3:random:1:battle_lab_alpha_20260521:defensive_caster:L3:fixed:0,3,L3_cosmic_apprentice_r1,L3_defensive_caster_fixed,cosmic_apprentice,defensive_caster,270,250,19.7,cosmic_apprentice,combatant_defeated,80,false,0,0,0,8.1,0,,weapon:969|spell:220,magico:1189,weapon:510|spell:115,weapon:459|spell:105,magico:625,magico:564,raio_cosmico:10
L3_M0098,battle_lab:draxos_mobile_battle_lab_v1:L3_M0098:battle_lab_alpha_20260521:defensive_caster:L3:fixed:0:battle_lab_alpha_20260521:cosmic_apprentice:L3:random:1,3,L3_defensive_caster_fixed,L3_cosmic_apprentice_r1,defensive_caster,cosmic_apprentice,250,270,19.7,defensive_caster,combatant_defeated,80,false,0,0,0,6.41,0,,weapon:969|spell:220,magico:1189,weapon:510|spell:105,weapon:459|spell:115,magico:615,magico:574,raio_cosmico:10
L3_M0099,battle_lab:draxos_mobile_battle_lab_v1:L3_M0099:battle_lab_alpha_20260521:cosmic_apprentice:L3:random:1:battle_lab_alpha_20260521:defensive_caster:L3:random:1,3,L3_cosmic_apprentice_r1,L3_defensive_caster_r1,cosmic_apprentice,defensive_caster,270,250,19.7,cosmic_apprentice,combatant_defeated,80,false,0,0,0,8.1,0,,weapon:969|spell:220,magico:1189,weapon:510|spell:115,weapon:459|spell:105,magico:625,magico:564,raio_cosmico:10
L3_M0100,battle_lab:draxos_mobile_battle_lab_v1:L3_M0100:battle_lab_alpha_20260521:defensive_caster:L3:random:1:battle_lab_alpha_20260521:cosmic_apprentice:L3:random:1,3,L3_defensive_caster_r1,L3_cosmic_apprentice_r1,defensive_caster,cosmic_apprentice,250,270,19.7,defensive_caster,combatant_defeated,80,false,0,0,0,6.41,0,,weapon:969|spell:220,magico:1189,weapon:510|spell:105,weapon:459|spell:115,magico:615,magico:574,raio_cosmico:10
L3_M0101,battle_lab:draxos_mobile_battle_lab_v1:L3_M0101:battle_lab_alpha_20260521:cosmic_apprentice:L3:random:1:battle_lab_alpha_20260521:dot_pressure:L3:fixed:0,3,L3_cosmic_apprentice_r1,L3_dot_pressure_fixed,cosmic_apprentice,dot_pressure,270,210,19.7,cosmic_apprentice,combatant_defeated,61,false,0,0,0,25.87,0,,weapon:969|spell:115,magico:1084,weapon:510|spell:115,weapon:459,magico:625,magico:459,raio_cosmico:5
L3_M0102,battle_lab:draxos_mobile_battle_lab_v1:L3_M0102:battle_lab_alpha_20260521:dot_pressure:L3:fixed:0:battle_lab_alpha_20260521:cosmic_apprentice:L3:random:1,3,L3_dot_pressure_fixed,L3_cosmic_apprentice_r1,dot_pressure,cosmic_apprentice,210,270,19.7,cosmic_apprentice,combatant_defeated,62,false,0,0,0,0,17.43,,weapon:1020|spell:115,magico:1135,weapon:510,weapon:510|spell:115,magico:510,magico:625,raio_cosmico:5
L3_M0103,battle_lab:draxos_mobile_battle_lab_v1:L3_M0103:battle_lab_alpha_20260521:cosmic_apprentice:L3:random:1:battle_lab_alpha_20260521:dot_pressure:L3:random:1,3,L3_cosmic_apprentice_r1,L3_dot_pressure_r1,cosmic_apprentice,dot_pressure,270,295,18.7,dot_pressure,combatant_defeated,79,false,0,0,0,0,6.41,,weapon:964|spell:230,magico:1194,weapon:459|spell:115,weapon:505|spell:115,magico:574,magico:620,raio_cosmico:10
L3_M0104,battle_lab:draxos_mobile_battle_lab_v1:L3_M0104:battle_lab_alpha_20260521:dot_pressure:L3:random:1:battle_lab_alpha_20260521:cosmic_apprentice:L3:random:1,3,L3_dot_pressure_r1,L3_cosmic_apprentice_r1,dot_pressure,cosmic_apprentice,295,270,18.7,dot_pressure,combatant_defeated,78,false,0,0,0,9.09,0,,weapon:947|spell:230,magico:1177,weapon:505|spell:115,weapon:442|spell:115,magico:620,magico:557,raio_cosmico:10
L3_M0105,battle_lab:draxos_mobile_battle_lab_v1:L3_M0105:battle_lab_alpha_20260521:cosmic_apprentice:L3:random:1:battle_lab_alpha_20260521:burst_caster:L3:fixed:0,3,L3_cosmic_apprentice_r1,L3_burst_caster_fixed,cosmic_apprentice,burst_caster,270,325,16.7,burst_caster,combatant_defeated,75,false,0,0,0,0,11.77,,weapon:942|spell:230,magico:1172,weapon:425|spell:115,weapon:517|spell:115,magico:540,magico:632,raio_cosmico:10
L3_M0106,battle_lab:draxos_mobile_battle_lab_v1:L3_M0106:battle_lab_alpha_20260521:burst_caster:L3:fixed:0:battle_lab_alpha_20260521:cosmic_apprentice:L3:random:1,3,L3_burst_caster_fixed,L3_cosmic_apprentice_r1,burst_caster,cosmic_apprentice,325,270,16.7,burst_caster,combatant_defeated,72,false,0,0,0,15.66,0,,weapon:942|spell:207,magico:1149,weapon:517|spell:115,weapon:425|spell:92,magico:632,magico:517,raio_cosmico:9
L3_M0107,battle_lab:draxos_mobile_battle_lab_v1:L3_M0107:battle_lab_alpha_20260521:cosmic_apprentice:L3:random:1:battle_lab_alpha_20260521:burst_caster:L3:random:1,3,L3_cosmic_apprentice_r1,L3_burst_caster_r1,cosmic_apprentice,burst_caster,270,300,18.7,burst_caster,combatant_defeated,79,false,0,0,0,0,6.41,,weapon:968|spell:230,magico:1198,weapon:459|spell:115,weapon:509|spell:115,magico:574,magico:624,raio_cosmico:10
L3_M0108,battle_lab:draxos_mobile_battle_lab_v1:L3_M0108:battle_lab_alpha_20260521:burst_caster:L3:random:1:battle_lab_alpha_20260521:cosmic_apprentice:L3:random:1,3,L3_burst_caster_r1,L3_cosmic_apprentice_r1,burst_caster,cosmic_apprentice,300,270,18.7,burst_caster,combatant_defeated,78,false,0,0,0,9.09,0,,weapon:951|spell:230,magico:1181,weapon:509|spell:115,weapon:442|spell:115,magico:624,magico:557,raio_cosmico:10
L3_M0109,battle_lab:draxos_mobile_battle_lab_v1:L3_M0109:battle_lab_alpha_20260521:elemental_mixer:L3:fixed:0:battle_lab_alpha_20260521:elemental_mixer:L3:random:1,3,L3_elemental_mixer_fixed,L3_elemental_mixer_r1,elemental_mixer,elemental_mixer,280,325,16.7,elemental_mixer,combatant_defeated,75,false,0,0,0,0,5.68,,weapon:988|spell:220,magico:1208,weapon:471|spell:105,weapon:517|spell:115,magico:576,magico:632,raio_cosmico:10
L3_M0110,battle_lab:draxos_mobile_battle_lab_v1:L3_M0110:battle_lab_alpha_20260521:elemental_mixer:L3:random:1:battle_lab_alpha_20260521:elemental_mixer:L3:fixed:0,3,L3_elemental_mixer_r1,L3_elemental_mixer_fixed,elemental_mixer,elemental_mixer,325,280,16.7,elemental_mixer,combatant_defeated,72,false,0,0,0,9.23,0,,weapon:988|spell:199,magico:1187,weapon:517|spell:115,weapon:471|spell:84,magico:632,magico:555,raio_cosmico:9
L3_M0111,battle_lab:draxos_mobile_battle_lab_v1:L3_M0111:battle_lab_alpha_20260521:elemental_mixer:L3:fixed:0:battle_lab_alpha_20260521:pet_handler:L3:fixed:0,3,L3_elemental_mixer_fixed,L3_pet_handler_fixed,elemental_mixer,pet_handler,280,305,16.7,pet_handler,combatant_defeated,75,false,0,0,0,0,5.68,,weapon:988|spell:210,magico:1198,weapon:471|spell:105,weapon:517|spell:105,magico:576,magico:622,raio_cosmico:10
L3_M0112,battle_lab:draxos_mobile_battle_lab_v1:L3_M0112:battle_lab_alpha_20260521:pet_handler:L3:fixed:0:battle_lab_alpha_20260521:elemental_mixer:L3:fixed:0,3,L3_pet_handler_fixed,L3_elemental_mixer_fixed,pet_handler,elemental_mixer,305,280,16.7,pet_handler,combatant_defeated,72,false,0,0,0,9.23,0,,weapon:988|spell:189,magico:1177,weapon:517|spell:105,weapon:471|spell:84,magico:622,magico:555,raio_cosmico:9
L3_M0113,battle_lab:draxos_mobile_battle_lab_v1:L3_M0113:battle_lab_alpha_20260521:elemental_mixer:L3:fixed:0:battle_lab_alpha_20260521:pet_handler:L3:random:1,3,L3_elemental_mixer_fixed,L3_pet_handler_r1,elemental_mixer,pet_handler,280,280,18.7,elemental_mixer,combatant_defeated,78,false,0,0,0,2.66,0,,weapon:999|spell:210,magico:1209,weapon:509|spell:105,weapon:490|spell:105,magico:614,magico:595,raio_cosmico:10
L3_M0114,battle_lab:draxos_mobile_battle_lab_v1:L3_M0114:battle_lab_alpha_20260521:pet_handler:L3:random:1:battle_lab_alpha_20260521:elemental_mixer:L3:fixed:0,3,L3_pet_handler_r1,L3_elemental_mixer_fixed,pet_handler,elemental_mixer,280,280,18.7,pet_handler,combatant_defeated,78,false,0,0,0,2.66,0,,weapon:999|spell:210,magico:1209,weapon:509|spell:105,weapon:490|spell:105,magico:614,magico:595,raio_cosmico:10
L3_M0115,battle_lab:draxos_mobile_battle_lab_v1:L3_M0115:battle_lab_alpha_20260521:elemental_mixer:L3:fixed:0:battle_lab_alpha_20260521:summoner:L3:fixed:0,3,L3_elemental_mixer_fixed,L3_summoner_fixed,elemental_mixer,summoner,280,295,18.7,elemental_mixer,combatant_defeated,78,false,0,0,0,1.64,0,,weapon:995|spell:220,magico:1215,weapon:509|spell:105,weapon:486|spell:115,magico:614,magico:601,raio_cosmico:10
L3_M0116,battle_lab:draxos_mobile_battle_lab_v1:L3_M0116:battle_lab_alpha_20260521:summoner:L3:fixed:0:battle_lab_alpha_20260521:elemental_mixer:L3:fixed:0,3,L3_summoner_fixed,L3_elemental_mixer_fixed,summoner,elemental_mixer,295,280,18.7,summoner,combatant_defeated,78,false,0,0,0,2.66,0,,weapon:995|spell:220,magico:1215,weapon:505|spell:115,weapon:490|spell:105,magico:620,magico:595,raio_cosmico:10
L3_M0117,battle_lab:draxos_mobile_battle_lab_v1:L3_M0117:battle_lab_alpha_20260521:elemental_mixer:L3:fixed:0:battle_lab_alpha_20260521:summoner:L3:random:1,3,L3_elemental_mixer_fixed,L3_summoner_r1,elemental_mixer,summoner,280,320,16.7,summoner,combatant_defeated,75,false,0,0,0,0,5.68,,weapon:971|spell:220,magico:1191,weapon:471|spell:105,weapon:500|spell:115,magico:576,magico:615,raio_cosmico:10
L3_M0118,battle_lab:draxos_mobile_battle_lab_v1:L3_M0118:battle_lab_alpha_20260521:summoner:L3:random:1:battle_lab_alpha_20260521:elemental_mixer:L3:fixed:0,3,L3_summoner_r1,L3_elemental_mixer_fixed,summoner,elemental_mixer,320,280,16.7,summoner,combatant_defeated,72,false,0,0,0,9.23,0,,weapon:971|spell:199,magico:1170,weapon:500|spell:115,weapon:471|spell:84,magico:615,magico:555,raio_cosmico:9
L3_M0119,battle_lab:draxos_mobile_battle_lab_v1:L3_M0119:battle_lab_alpha_20260521:elemental_mixer:L3:fixed:0:battle_lab_alpha_20260521:defensive_caster:L3:fixed:0,3,L3_elemental_mixer_fixed,L3_defensive_caster_fixed,elemental_mixer,defensive_caster,280,250,18.7,elemental_mixer,combatant_defeated,78,false,0,0,0,10.78,0,,weapon:951|spell:210,magico:1161,weapon:509|spell:105,weapon:442|spell:105,magico:614,magico:547,raio_cosmico:10
L3_M0120,battle_lab:draxos_mobile_battle_lab_v1:L3_M0120:battle_lab_alpha_20260521:defensive_caster:L3:fixed:0:battle_lab_alpha_20260521:elemental_mixer:L3:fixed:0,3,L3_defensive_caster_fixed,L3_elemental_mixer_fixed,defensive_caster,elemental_mixer,250,280,18.7,elemental_mixer,combatant_defeated,79,false,0,0,0,0,8.1,,weapon:968|spell:210,magico:1178,weapon:459|spell:105,weapon:509|spell:105,magico:564,magico:614,raio_cosmico:10
L3_M0121,battle_lab:draxos_mobile_battle_lab_v1:L3_M0121:battle_lab_alpha_20260521:elemental_mixer:L3:fixed:0:battle_lab_alpha_20260521:defensive_caster:L3:random:1,3,L3_elemental_mixer_fixed,L3_defensive_caster_r1,elemental_mixer,defensive_caster,280,250,18.7,elemental_mixer,combatant_defeated,78,false,0,0,0,10.78,0,,weapon:951|spell:210,magico:1161,weapon:509|spell:105,weapon:442|spell:105,magico:614,magico:547,raio_cosmico:10
L3_M0122,battle_lab:draxos_mobile_battle_lab_v1:L3_M0122:battle_lab_alpha_20260521:defensive_caster:L3:random:1:battle_lab_alpha_20260521:elemental_mixer:L3:fixed:0,3,L3_defensive_caster_r1,L3_elemental_mixer_fixed,defensive_caster,elemental_mixer,250,280,18.7,elemental_mixer,combatant_defeated,79,false,0,0,0,0,8.1,,weapon:968|spell:210,magico:1178,weapon:459|spell:105,weapon:509|spell:105,magico:564,magico:614,raio_cosmico:10
L3_M0123,battle_lab:draxos_mobile_battle_lab_v1:L3_M0123:battle_lab_alpha_20260521:elemental_mixer:L3:fixed:0:battle_lab_alpha_20260521:dot_pressure:L3:fixed:0,3,L3_elemental_mixer_fixed,L3_dot_pressure_fixed,elemental_mixer,dot_pressure,280,210,18.7,elemental_mixer,combatant_defeated,59,false,0,0,0,28.55,0,,weapon:951|spell:105,magico:1056,weapon:509|spell:105,weapon:442,magico:614,magico:442,raio_cosmico:5
L3_M0124,battle_lab:draxos_mobile_battle_lab_v1:L3_M0124:battle_lab_alpha_20260521:dot_pressure:L3:fixed:0:battle_lab_alpha_20260521:elemental_mixer:L3:fixed:0,3,L3_dot_pressure_fixed,L3_elemental_mixer_fixed,dot_pressure,elemental_mixer,210,280,18.7,elemental_mixer,combatant_defeated,60,false,0,0,0,0,25.87,,weapon:968|spell:105,magico:1073,weapon:459,weapon:509|spell:105,magico:459,magico:614,raio_cosmico:5
L3_M0125,battle_lab:draxos_mobile_battle_lab_v1:L3_M0125:battle_lab_alpha_20260521:elemental_mixer:L3:fixed:0:battle_lab_alpha_20260521:dot_pressure:L3:random:1,3,L3_elemental_mixer_fixed,L3_dot_pressure_r1,elemental_mixer,dot_pressure,280,295,18.7,elemental_mixer,combatant_defeated,78,false,0,0,0,1.64,0,,weapon:995|spell:220,magico:1215,weapon:509|spell:105,weapon:486|spell:115,magico:614,magico:601,raio_cosmico:10
L3_M0126,battle_lab:draxos_mobile_battle_lab_v1:L3_M0126:battle_lab_alpha_20260521:dot_pressure:L3:random:1:battle_lab_alpha_20260521:elemental_mixer:L3:fixed:0,3,L3_dot_pressure_r1,L3_elemental_mixer_fixed,dot_pressure,elemental_mixer,295,280,18.7,dot_pressure,combatant_defeated,78,false,0,0,0,2.66,0,,weapon:995|spell:220,magico:1215,weapon:505|spell:115,weapon:490|spell:105,magico:620,magico:595,raio_cosmico:10
L3_M0127,battle_lab:draxos_mobile_battle_lab_v1:L3_M0127:battle_lab_alpha_20260521:elemental_mixer:L3:fixed:0:battle_lab_alpha_20260521:burst_caster:L3:fixed:0,3,L3_elemental_mixer_fixed,L3_burst_caster_fixed,elemental_mixer,burst_caster,280,325,16.7,burst_caster,combatant_defeated,75,false,0,0,0,0,5.68,,weapon:988|spell:220,magico:1208,weapon:471|spell:105,weapon:517|spell:115,magico:576,magico:632,raio_cosmico:10
L3_M0128,battle_lab:draxos_mobile_battle_lab_v1:L3_M0128:battle_lab_alpha_20260521:burst_caster:L3:fixed:0:battle_lab_alpha_20260521:elemental_mixer:L3:fixed:0,3,L3_burst_caster_fixed,L3_elemental_mixer_fixed,burst_caster,elemental_mixer,325,280,16.7,burst_caster,combatant_defeated,72,false,0,0,0,9.23,0,,weapon:988|spell:199,magico:1187,weapon:517|spell:115,weapon:471|spell:84,magico:632,magico:555,raio_cosmico:9
L3_M0129,battle_lab:draxos_mobile_battle_lab_v1:L3_M0129:battle_lab_alpha_20260521:elemental_mixer:L3:fixed:0:battle_lab_alpha_20260521:burst_caster:L3:random:1,3,L3_elemental_mixer_fixed,L3_burst_caster_r1,elemental_mixer,burst_caster,280,300,18.7,elemental_mixer,combatant_defeated,78,false,0,0,0,0.97,0,,weapon:999|spell:220,magico:1219,weapon:509|spell:105,weapon:490|spell:115,magico:614,magico:605,raio_cosmico:10
L3_M0130,battle_lab:draxos_mobile_battle_lab_v1:L3_M0130:battle_lab_alpha_20260521:burst_caster:L3:random:1:battle_lab_alpha_20260521:elemental_mixer:L3:fixed:0,3,L3_burst_caster_r1,L3_elemental_mixer_fixed,burst_caster,elemental_mixer,300,280,18.7,burst_caster,combatant_defeated,78,false,0,0,0,2.66,0,,weapon:999|spell:220,magico:1219,weapon:509|spell:115,weapon:490|spell:105,magico:624,magico:595,raio_cosmico:10
L3_M0131,battle_lab:draxos_mobile_battle_lab_v1:L3_M0131:battle_lab_alpha_20260521:elemental_mixer:L3:random:1:battle_lab_alpha_20260521:pet_handler:L3:fixed:0,3,L3_elemental_mixer_r1,L3_pet_handler_fixed,elemental_mixer,pet_handler,325,305,16.7,elemental_mixer,combatant_defeated,72,false,0,0,0,1.45,0,,weapon:1034|spell:199,magico:1233,weapon:517|spell:115,weapon:517|spell:84,magico:632,magico:601,raio_cosmico:9
L3_M0132,battle_lab:draxos_mobile_battle_lab_v1:L3_M0132:battle_lab_alpha_20260521:pet_handler:L3:fixed:0:battle_lab_alpha_20260521:elemental_mixer:L3:random:1,3,L3_pet_handler_fixed,L3_elemental_mixer_r1,pet_handler,elemental_mixer,305,325,16.7,pet_handler,combatant_defeated,72,false,0,0,0,0.09,0,,weapon:1034|spell:197,magico:1231,weapon:517|spell:105,weapon:517|spell:92,magico:622,magico:609,raio_cosmico:9
L3_M0133,battle_lab:draxos_mobile_battle_lab_v1:L3_M0133:battle_lab_alpha_20260521:elemental_mixer:L3:random:1:battle_lab_alpha_20260521:pet_handler:L3:random:1,3,L3_elemental_mixer_r1,L3_pet_handler_r1,elemental_mixer,pet_handler,325,280,16.7,elemental_mixer,combatant_defeated,72,false,0,0,0,9.23,0,,weapon:988|spell:199,magico:1187,weapon:517|spell:115,weapon:471|spell:84,magico:632,magico:555,raio_cosmico:9
L3_M0134,battle_lab:draxos_mobile_battle_lab_v1:L3_M0134:battle_lab_alpha_20260521:pet_handler:L3:random:1:battle_lab_alpha_20260521:elemental_mixer:L3:random:1,3,L3_pet_handler_r1,L3_elemental_mixer_r1,pet_handler,elemental_mixer,280,325,16.7,elemental_mixer,combatant_defeated,75,false,0,0,0,0,5.68,,weapon:988|spell:220,magico:1208,weapon:471|spell:105,weapon:517|spell:115,magico:576,magico:632,raio_cosmico:10
L3_M0135,battle_lab:draxos_mobile_battle_lab_v1:L3_M0135:battle_lab_alpha_20260521:elemental_mixer:L3:random:1:battle_lab_alpha_20260521:summoner:L3:fixed:0,3,L3_elemental_mixer_r1,L3_summoner_fixed,elemental_mixer,summoner,325,295,16.7,elemental_mixer,combatant_defeated,72,false,0,0,0,8.55,0,,weapon:984|spell:207,magico:1191,weapon:517|spell:115,weapon:467|spell:92,magico:632,magico:559,raio_cosmico:9
